script_url_stemmed,script_url_domain,filter,regex
client.perimeterx.net/PXjAYekY18/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
6.xcvgdf.party/lhzbsrfkjf/js/434/435,xcvgdf.party,||xcvgdf.party/*/435^,xcvgdf.party/.+/435
client.perimeterx.net/PXFxX25TyN/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
6.xcvgdf.party/lhzbsrfkjf/js/1211,xcvgdf.party,||xcvgdf.party/*/1211^,xcvgdf.party/.+/1211
bgclck.me/lhzbsrfkjf/js/1689,bgclck.me,||bgclck.me/*/1689^,bgclck.me/.+/1689
6.xcvgdf.party/lhzbsrfkjf/js/1914/1915/1972/1659,xcvgdf.party,||xcvgdf.party/*/1659^,xcvgdf.party/.+/1659
widget.rollick.io/11958,rollick.io,||rollick.io/*/11958^,rollick.io/.+/11958
client.perimeterx.net/PXq99AlOxk/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
cdn.selectablemedia.com/tg/p/yHAKmYHF/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
yummy.consumable.com/2256/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
prod-js.aws.y-track.com/YT-000069-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
cdn.selectablemedia.com/tg/p/iXsOtfgp/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
6.xcvgdf.party/lhzbsrfkjf/js/1051,xcvgdf.party,||xcvgdf.party/*/1051^,xcvgdf.party/.+/1051
client.perimeterx.net/PX2003/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
client.perimeterx.net/PX1OSi1Aka/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
6.xcvgdf.party/lhzbsrfkjf/js/1169,xcvgdf.party,||xcvgdf.party/*/1169^,xcvgdf.party/.+/1169
io.clickguard.com/s/cHJvdGVjdG9y/8N0eYOkB,clickguard.com,||clickguard.com/*/8N0eYOkB^,clickguard.com/.+/8N0eYOkB
compilatio.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
279-ct.c3tag.com/c3metrics-279.js,c3tag.com,||c3tag.com/*/c3metrics-279.js^,c3tag.com/.+/c3metrics-279.js
ad.bitmedia.io/js/adbybm.js/59ad2d677aed990021bc5b58,bitmedia.io,||bitmedia.io/*/59ad2d677aed990021bc5b58^,bitmedia.io/.+/59ad2d677aed990021bc5b58
6.xcvgdf.party/lhzbsrfkjf/js/1167,xcvgdf.party,||xcvgdf.party/*/1167^,xcvgdf.party/.+/1167
cdn.avmws.com/1011507/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.avmws.com/1014074/,avmws.com,||avmws.com/*/^,avmws.com/.+/
client.perimeterx.net/PXcqAfo9Jx/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
io.clickguard.com/s/cHJvdGVjdG9y/uVgFjpqD,clickguard.com,||clickguard.com/*/uVgFjpqD^,clickguard.com/.+/uVgFjpqD
cdn.avmws.com/1013273/,avmws.com,||avmws.com/*/^,avmws.com/.+/
client.perimeterx.net/PX7Vv0zOst/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
prod-js.aws.y-track.com/YT-000073-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
6.xcvgdf.party/lhzbsrfkjf/js/1586/1587,xcvgdf.party,||xcvgdf.party/*/1587^,xcvgdf.party/.+/1587
ad.bitmedia.io/js/adbybm.js/59313c672d6cd90020f38a80,bitmedia.io,||bitmedia.io/*/59313c672d6cd90020f38a80^,bitmedia.io/.+/59313c672d6cd90020f38a80
client.perimeterx.net/PXd62eqWoW/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
6.xcvgdf.party/lhzbsrfkjf/js/1279,xcvgdf.party,||xcvgdf.party/*/1279^,xcvgdf.party/.+/1279
client.perimeterx.net/PXiJ55yhVs/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
click.appcast.io/pixels/bayard1-2967.js,appcast.io,||appcast.io/*/bayard1-2967.js^,appcast.io/.+/bayard1-2967.js
shoporielder.pro/crDr9R6jb/2b5Ol/SRWGQO9HMEz/EpwAM/jRI/4/MBiT0kz-M-TvAqywMzzIYWzz,shoporielder.pro,||shoporielder.pro/*/MBiT0kz-M-TvAqywMzzIYWzz^,shoporielder.pro/.+/MBiT0kz-M-TvAqywMzzIYWzz
ad.bitmedia.io/js/adbybm.js/5a0ad768fc42f6001cb5111e,bitmedia.io,||bitmedia.io/*/5a0ad768fc42f6001cb5111e^,bitmedia.io/.+/5a0ad768fc42f6001cb5111e
yummy.consumable.com/3932/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
prod-js.aws.y-track.com/YT-000051-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
prod-js.aws.y-track.com/YT-000067-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
client.perimeterx.net/PXMkULQA8R/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
yummy.consumable.com/3031/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
click.appcast.io/pixels/reed-3561.js,appcast.io,||appcast.io/*/reed-3561.js^,appcast.io/.+/reed-3561.js
cdn.selectablemedia.com/tg/p/nNKBTXZy/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
554-ct.c3tag.com/c3metrics-554.js,c3tag.com,||c3tag.com/*/c3metrics-554.js^,c3tag.com/.+/c3metrics-554.js
6.xcvgdf.party/lhzbsrfkjf/js/1572/1574,xcvgdf.party,||xcvgdf.party/*/1574^,xcvgdf.party/.+/1574
prod-js.aws.y-track.com/YT-000101-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
psonstrentie.info/cyD/9/6jbP2N5IlVShWRQH9QMfjWgBwvM/TKku1KNFCF0-y_OXDfAMyZM.DKks3/,psonstrentie.info,||psonstrentie.info/*/^,psonstrentie.info/.+/
media1.admicro.vn/ngvmfg/static/js/bundle.js,admicro.vn,||admicro.vn/*/bundle.js^,admicro.vn/.+/bundle.js
prod-js.aws.y-track.com/YT-000050-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
yummy.consumable.com/3560/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/59889be7d0e7760021d52dc6,bitmedia.io,||bitmedia.io/*/59889be7d0e7760021d52dc6^,bitmedia.io/.+/59889be7d0e7760021d52dc6
prod-js.aws.y-track.com/YT-000090-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
yummy.consumable.com/3294/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.selectablemedia.com/tg/p/cUSLhXni/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
prod-js.aws.y-track.com/YT-000049-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
cdn.avmws.com/1014049/,avmws.com,||avmws.com/*/^,avmws.com/.+/
547-ct.c3tag.com/c3metrics-547.js,c3tag.com,||c3tag.com/*/c3metrics-547.js^,c3tag.com/.+/c3metrics-547.js
client.perimeterx.net/PX27m703Hm/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
cdn.avmws.com/1014399/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.avmws.com/1016585/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.avmws.com/1012565/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.avmws.com/1015893/,avmws.com,||avmws.com/*/^,avmws.com/.+/
a.adnium.com/warp/1709804,adnium.com,||adnium.com/*/1709804^,adnium.com/.+/1709804
yummy.consumable.com/3039/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/5a5a9336c4576d001cbd1f2d,bitmedia.io,||bitmedia.io/*/5a5a9336c4576d001cbd1f2d^,bitmedia.io/.+/5a5a9336c4576d001cbd1f2d
laboiteimmo.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
a.adnium.com/warp/1193835,adnium.com,||adnium.com/*/1193835^,adnium.com/.+/1193835
yummy.consumable.com/2254/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
cdn.selectablemedia.com/tg/p/qBEZIJUa/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/56781e7a3112aa7205330a6c,bitmedia.io,||bitmedia.io/*/56781e7a3112aa7205330a6c^,bitmedia.io/.+/56781e7a3112aa7205330a6c
ad.bitmedia.io/js/adbybm.js/59e92fa812b158001f30cdb9,bitmedia.io,||bitmedia.io/*/59e92fa812b158001f30cdb9^,bitmedia.io/.+/59e92fa812b158001f30cdb9
shoporielder.pro/cqDa9-6nbd2B5/lXSLWkQ_9/MZzOAPzHNGTIAWwPMfSv0bztMZDxM_1eMyDsU/2d,shoporielder.pro,||shoporielder.pro/*/2d^,shoporielder.pro/.+/2d
mystighty.info/cFDR9-6.b/2N5LlxSXWhQJ9/M-zSYPzNMhjGY-2sNSSW0RzANdjhMdySNxjRgl5u,mystighty.info,||mystighty.info/*/M-zSYPzNMhjGY-2sNSSW0RzANdjhMdySNxjRgl5u^,mystighty.info/.+/M-zSYPzNMhjGY-2sNSSW0RzANdjhMdySNxjRgl5u
prod-js.aws.y-track.com/YT-000060-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
252-ct.c3tag.com/c3metrics-252.js,c3tag.com,||c3tag.com/*/c3metrics-252.js^,c3tag.com/.+/c3metrics-252.js
yummy.consumable.com/3155/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/1832739,adnium.com,||adnium.com/*/1832739^,adnium.com/.+/1832739
client.perimeterx.net/PXAsQJFZ9W/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
io.clickguard.com/s/cHJvdGVjdG9y/3qxRNARq,clickguard.com,||clickguard.com/*/3qxRNARq^,clickguard.com/.+/3qxRNARq
ad.bitmedia.io/js/adbybm.js/5bf1de341dc90655e8e4f736,bitmedia.io,||bitmedia.io/*/5bf1de341dc90655e8e4f736^,bitmedia.io/.+/5bf1de341dc90655e8e4f736
static.opolen.com.br/polen-generic-pollinator.min.js,opolen.com.br,||opolen.com.br/*/polen-generic-pollinator.min.js^,opolen.com.br/.+/polen-generic-pollinator.min.js
cdn.selectablemedia.com/tg/p/vnVjmqxi/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/5a9f5fe6a2f1090010f34ba3,bitmedia.io,||bitmedia.io/*/5a9f5fe6a2f1090010f34ba3^,bitmedia.io/.+/5a9f5fe6a2f1090010f34ba3
cdn.avmws.com/1015605/,avmws.com,||avmws.com/*/^,avmws.com/.+/
yummy.consumable.com/3033/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/5a08f3027e9bdb001c575950,bitmedia.io,||bitmedia.io/*/5a08f3027e9bdb001c575950^,bitmedia.io/.+/5a08f3027e9bdb001c575950
ad.bitmedia.io/js/adbybm.js/58739f74bb5e60000761a1af,bitmedia.io,||bitmedia.io/*/58739f74bb5e60000761a1af^,bitmedia.io/.+/58739f74bb5e60000761a1af
cdn.avmws.com/1016017/,avmws.com,||avmws.com/*/^,avmws.com/.+/
6.xcvgdf.party/lhzbsrfkjf/js/655,xcvgdf.party,||xcvgdf.party/*/655^,xcvgdf.party/.+/655
psonstrentie.info/cID/9G6Ybf2P5/lWSXW/QF9mMwzUYuwkNwDUAZ2_MMyn0.zxNejJAa0/MLj/Eu3/,psonstrentie.info,||psonstrentie.info/*/^,psonstrentie.info/.+/
mystighty.info/cvD.9/6Sb/2q5JlXSLW/Q/9dMCT/gEyiNiTegawpMTS/0_xhOQD/I/1/OuTYUs3c,mystighty.info,||mystighty.info/*/OuTYUs3c^,mystighty.info/.+/OuTYUs3c
ad.bitmedia.io/js/adbybm.js/57d927d37056922c667ac06e,bitmedia.io,||bitmedia.io/*/57d927d37056922c667ac06e^,bitmedia.io/.+/57d927d37056922c667ac06e
354-ct.c3tag.com/c3metrics-354.js,c3tag.com,||c3tag.com/*/c3metrics-354.js^,c3tag.com/.+/c3metrics-354.js
cdn.selectablemedia.com/tg/p/DxnXoOoU/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/5b0b0baf2b2ba20010bf44cd,bitmedia.io,||bitmedia.io/*/5b0b0baf2b2ba20010bf44cd^,bitmedia.io/.+/5b0b0baf2b2ba20010bf44cd
widget.rollick.io/01347,rollick.io,||rollick.io/*/01347^,rollick.io/.+/01347
a.adnium.com/warp/1787703,adnium.com,||adnium.com/*/1787703^,adnium.com/.+/1787703
cdn.selectablemedia.com/tg/p/BLqmlLoN/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
widget.rollick.io/00710,rollick.io,||rollick.io/*/00710^,rollick.io/.+/00710
client.perimeterx.net/PXYO6YjwLb/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
cdn.avmws.com/1012821/,avmws.com,||avmws.com/*/^,avmws.com/.+/
yummy.consumable.com/3207/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/1878258,adnium.com,||adnium.com/*/1878258^,adnium.com/.+/1878258
6.xcvgdf.party/lhzbsrfkjf/js/1754/1755,xcvgdf.party,||xcvgdf.party/*/1755^,xcvgdf.party/.+/1755
api-mastercard-eu.nd.nudatasecurity.com/2.2/w/w-217792/sync/js/,nudatasecurity.com,||nudatasecurity.com/*/^,nudatasecurity.com/.+/
client.perimeterx.net/PXmYSIIvMl/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
client.perimeterx.net/PXwc27j6fY/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
ad.bitmedia.io/js/adbybm.js/5bc59e2fdca8330010decaf6,bitmedia.io,||bitmedia.io/*/5bc59e2fdca8330010decaf6^,bitmedia.io/.+/5bc59e2fdca8330010decaf6
yummy.consumable.com/9123/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
agefos-pme.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
cdn.selectablemedia.com/tg/p/oWmcZyDJ/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
bgclck.me/lhzbsrfkjf/js/814,bgclck.me,||bgclck.me/*/814^,bgclck.me/.+/814
click.appcast.io/pixels/bayard1-3001.js,appcast.io,||appcast.io/*/bayard1-3001.js^,appcast.io/.+/bayard1-3001.js
ad.bitmedia.io/js/adbybm.js/5bf112ce1dc90613ace4dd3e,bitmedia.io,||bitmedia.io/*/5bf112ce1dc90613ace4dd3e^,bitmedia.io/.+/5bf112ce1dc90613ace4dd3e
io.clickguard.com/s/cHJvdGVjdG9y/Q1pseaft,clickguard.com,||clickguard.com/*/Q1pseaft^,clickguard.com/.+/Q1pseaft
cdn.avmws.com/1016909/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.avmws.com/1013737/,avmws.com,||avmws.com/*/^,avmws.com/.+/
603-ct.c3tag.com/c3metrics-603.js,c3tag.com,||c3tag.com/*/c3metrics-603.js^,c3tag.com/.+/c3metrics-603.js
cdn.selectablemedia.com/tg/p/rjvsxjLh/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
assets.pixlee.com/assets/pixlee_widget_1_0_0-135eedced5a8480207db02c784d56a1f1f007e49afc61f947973599152342a58.js,pixlee.com,||pixlee.com/*/pixlee_widget_1_0_0-135eedced5a8480207db02c784d56a1f1f007e49afc61f947973599152342a58.js^,pixlee.com/.+/pixlee_widget_1_0_0-135eedced5a8480207db02c784d56a1f1f007e49afc61f947973599152342a58.js
io.clickguard.com/s/cHJvdGVjdG9y/yLkyX4tI,clickguard.com,||clickguard.com/*/yLkyX4tI^,clickguard.com/.+/yLkyX4tI
yummy.consumable.com/3557/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
308-ct.c3tag.com/c3metrics-308.js,c3tag.com,||c3tag.com/*/c3metrics-308.js^,c3tag.com/.+/c3metrics-308.js
io.clickguard.com/s/cHJvdGVjdG9y/UBrrZy8i,clickguard.com,||clickguard.com/*/UBrrZy8i^,clickguard.com/.+/UBrrZy8i
widget.rollick.io/00294,rollick.io,||rollick.io/*/00294^,rollick.io/.+/00294
assets.pixlee.com/bigcommerce/pixlee.bigcommerce.v1.prod.js,pixlee.com,||pixlee.com/*/pixlee.bigcommerce.v1.prod.js^,pixlee.com/.+/pixlee.bigcommerce.v1.prod.js
ad.bitmedia.io/js/adbybm.js/5afaefb81b92e00010c8c138,bitmedia.io,||bitmedia.io/*/5afaefb81b92e00010c8c138^,bitmedia.io/.+/5afaefb81b92e00010c8c138
widget.rollick.io/08104,rollick.io,||rollick.io/*/08104^,rollick.io/.+/08104
fdv2019.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
provers.pro/p,provers.pro,||provers.pro/*/p^,provers.pro/.+/p
pinpoll.com/pa.js,pinpoll.com,||pinpoll.com/*/pa.js^,pinpoll.com/.+/pa.js
ad.bitmedia.io/js/adbybm.js/5b980712672bd20010ffee28,bitmedia.io,||bitmedia.io/*/5b980712672bd20010ffee28^,bitmedia.io/.+/5b980712672bd20010ffee28
cg-tracker.carts.guru/dist/woocommerce-client.min.js,carts.guru,||carts.guru/*/woocommerce-client.min.js^,carts.guru/.+/woocommerce-client.min.js
psonstrentie.info/c/Dw9r6yb/2q5BlUS-WKQK9vMyz/EYw/NxD/Eq2KMvSU0IzBMNT/Ai0/MrjYIlxZ,psonstrentie.info,||psonstrentie.info/*/MrjYIlxZ^,psonstrentie.info/.+/MrjYIlxZ
830-ct.c3tag.com/c3metrics-830.js,c3tag.com,||c3tag.com/*/c3metrics-830.js^,c3tag.com/.+/c3metrics-830.js
ad.bitmedia.io/js/adbybm.js/5ae26b04d8189a00104ca4b8,bitmedia.io,||bitmedia.io/*/5ae26b04d8189a00104ca4b8^,bitmedia.io/.+/5ae26b04d8189a00104ca4b8
io.clickguard.com/s/cHJvdGVjdG9y/lBlVx6Ds,clickguard.com,||clickguard.com/*/lBlVx6Ds^,clickguard.com/.+/lBlVx6Ds
prod-js.aws.y-track.com/YT-000079-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
prixtel.automation.webmecanik.com/mtc.js,webmecanik.com,||webmecanik.com/*/mtc.js^,webmecanik.com/.+/mtc.js
ad.bitmedia.io/js/adbybm.js/58beeeb6d2094a0008ec7e78,bitmedia.io,||bitmedia.io/*/58beeeb6d2094a0008ec7e78^,bitmedia.io/.+/58beeeb6d2094a0008ec7e78
api.ero-advertising.com/loadeactrl.php,ero-advertising.com,||ero-advertising.com/*/loadeactrl.php^,ero-advertising.com/.+/loadeactrl.php
353-ct.c3tag.com/c3metrics-353.js,c3tag.com,||c3tag.com/*/c3metrics-353.js^,c3tag.com/.+/c3metrics-353.js
cdn.avmws.com/1010255/,avmws.com,||avmws.com/*/^,avmws.com/.+/
prod-js.aws.y-track.com/YT-000034-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
psonstrentie.info/cgDk9Q6Tb/2O5/lPSQW/QU9SM/jdg-wmM/jNYMyuN/SN0VyBOgDOAIyONKjuUJzc,psonstrentie.info,||psonstrentie.info/*/SN0VyBOgDOAIyONKjuUJzc^,psonstrentie.info/.+/SN0VyBOgDOAIyONKjuUJzc
prod-js.aws.y-track.com/YT-000109-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
cdn.avmws.com/1015121/,avmws.com,||avmws.com/*/^,avmws.com/.+/
ad.bitmedia.io/js/adbybm.js/59e1f016aff7ca001c9ee433,bitmedia.io,||bitmedia.io/*/59e1f016aff7ca001c9ee433^,bitmedia.io/.+/59e1f016aff7ca001c9ee433
cdn.selectablemedia.com/tg/p/XcrQIMhE/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
ad.bitmedia.io/js/adbybm.js/5a80ae4652a8140020e37a0c,bitmedia.io,||bitmedia.io/*/5a80ae4652a8140020e37a0c^,bitmedia.io/.+/5a80ae4652a8140020e37a0c
a.adnium.com/warp/1193827,adnium.com,||adnium.com/*/1193827^,adnium.com/.+/1193827
io.clickguard.com/s/cHJvdGVjdG9y/i9R76Qgr,clickguard.com,||clickguard.com/*/i9R76Qgr^,clickguard.com/.+/i9R76Qgr
116-ct.c3tag.com/c3metrics-116.js,c3tag.com,||c3tag.com/*/c3metrics-116.js^,c3tag.com/.+/c3metrics-116.js
ad.bitmedia.io/js/adbybm.js/5bf1112b1dc906eabde4dcfc,bitmedia.io,||bitmedia.io/*/5bf1112b1dc906eabde4dcfc^,bitmedia.io/.+/5bf1112b1dc906eabde4dcfc
538-ct.c3tag.com/c3metrics-538.js,c3tag.com,||c3tag.com/*/c3metrics-538.js^,c3tag.com/.+/c3metrics-538.js
prod-js.aws.y-track.com/YT-000052-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
yummy.consumable.com/3157/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
pinpoll.com/assets/js/embed/embed-a2f0c1df30185bca760649a6d559829f.js,pinpoll.com,||pinpoll.com/*/embed-a2f0c1df30185bca760649a6d559829f.js^,pinpoll.com/.+/embed-a2f0c1df30185bca760649a6d559829f.js
yummy.consumable.com/3974/cnsmbl-audio-responsive/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/59721c5dd765ca00201493fa,bitmedia.io,||bitmedia.io/*/59721c5dd765ca00201493fa^,bitmedia.io/.+/59721c5dd765ca00201493fa
cdn.selectablemedia.com/tg/p/fRhMKNqJ/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
cdn.selectablemedia.com/tg/p/PuuCSkBY/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
prod-js.aws.y-track.com/YT-000112-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
client.perimeterx.net/PXiUbOGhJL/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
6.xcvgdf.party/lhzbsrfkjf/js/446/448,xcvgdf.party,||xcvgdf.party/*/448^,xcvgdf.party/.+/448
6.xcvgdf.party/lhzbsrfkjf/js/654,xcvgdf.party,||xcvgdf.party/*/654^,xcvgdf.party/.+/654
6.xcvgdf.party/lhzbsrfkjf/js/356/1678,xcvgdf.party,||xcvgdf.party/*/1678^,xcvgdf.party/.+/1678
cdn.avmws.com/1015829/,avmws.com,||avmws.com/*/^,avmws.com/.+/
click.appcast.io/pixels/madgex-3560.js,appcast.io,||appcast.io/*/madgex-3560.js^,appcast.io/.+/madgex-3560.js
prod-js.aws.y-track.com/YT-000045-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
ad.bitmedia.io/js/adbybm.js/5ae9e673d8189a00104e07a7,bitmedia.io,||bitmedia.io/*/5ae9e673d8189a00104e07a7^,bitmedia.io/.+/5ae9e673d8189a00104e07a7
cdn.selectablemedia.com/tg/p/aAoKYyNy/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
cdn.avmws.com/1011337/,avmws.com,||avmws.com/*/^,avmws.com/.+/
cdn.selectablemedia.com/tg/p/gDWwdEKH/js/sm_uber.js,selectablemedia.com,||selectablemedia.com/*/sm_uber.js^,selectablemedia.com/.+/sm_uber.js
hilltopads.net/cCDS9T6FbK2H5YlPSTWVQQ9RMBjSYY4LOPTUECyUMFCG0RyGNCjUgM5YMCjCQQ5D,hilltopads.net,||hilltopads.net/*/cCDS9T6FbK2H5YlPSTWVQQ9RMBjSYY4LOPTUECyUMFCG0RyGNCjUgM5YMCjCQQ5D^,hilltopads.net/.+/cCDS9T6FbK2H5YlPSTWVQQ9RMBjSYY4LOPTUECyUMFCG0RyGNCjUgM5YMCjCQQ5D
io.clickguard.com/s/cHJvdGVjdG9y/OnBmFldq,clickguard.com,||clickguard.com/*/OnBmFldq^,clickguard.com/.+/OnBmFldq
prod-js.aws.y-track.com/YT-000057-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
click.appcast.io/pixels/icims-4223.js,appcast.io,||appcast.io/*/icims-4223.js^,appcast.io/.+/icims-4223.js
ad.bitmedia.io/js/adbybm.js/5a7da64152a8140020e2db92,bitmedia.io,||bitmedia.io/*/5a7da64152a8140020e2db92^,bitmedia.io/.+/5a7da64152a8140020e2db92
yummy.consumable.com/3922/cnsmbl-audio-responsive/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/2252/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
